PageRank of association_result,
Node , PageRank 
Node 1,0.894612565
Node 2,1.393720414
Node 3,0.764633543
Node 4,0.15
Node 5,1.203025148
Node 6,0.594216953
Node 7,0.764633543
Node 8,1.393720414
Node 9,0.15
Node 10,0.15
Node 11,0.15
Node 12,0.15
Node 13,0.15
Node 14,0.15
Node 15,0.15
Node 16,0.15
Node 17,1.393720414
Node 18,0.15
Node 19,0.594216953
Node 20,0.15
